Model,postcode,date,Price Category,Value
Actual,SY21 8SS,23/09/2024,Express 5,57.31
Actual,SY21 8SS,23/09/2024,Express 3,59.2
Actual,SY21 8SS,23/09/2024,Express 2,62.7
Actual,SY21 8SS,23/09/2024,Emergency,63.7
Actual,SY21 8SS,24/09/2024,Standard,55.57
Actual,SY21 8SS,24/09/2024,Express 5,57.31
Actual,SY21 8SS,24/09/2024,Express 3,59.2
Actual,SY21 8SS,24/09/2024,Express 2,62.7
Actual,SY21 8SS,24/09/2024,Emergency,63.7
Actual,SY21 8SS,25/09/2024,Standard,54.95
Actual,SY21 8SS,25/09/2024,Express 5,57.45
Actual,SY21 8SS,25/09/2024,Express 3,59.2
Actual,SY21 8SS,25/09/2024,Express 2,62.58
Actual,SY21 8SS,25/09/2024,Emergency,63.7
Actual,SY21 8SS,26/09/2024,Standard,54.95
Actual,SY21 8SS,26/09/2024,Express 5,57.45
Actual,SY21 8SS,26/09/2024,Express 3,59.2
Actual,SY21 8SS,26/09/2024,Express 2,62.58
Actual,SY21 8SS,26/09/2024,Emergency,63.53
Actual,TD15 2TB,19/09/2024,Standard,59
Actual,TD15 2TB,19/09/2024,Express 5,64.35
Actual,TD15 2TB,19/09/2024,Express 3,60.39
Actual,TD15 2TB,19/09/2024,Express 2,61.39
Actual,TD15 2TB,19/09/2024,Emergency,62.89
Actual,TD15 2TB,20/09/2024,Standard,59
Actual,TD15 2TB,20/09/2024,Express 5,64.35
Actual,TD15 2TB,20/09/2024,Express 3,60.39
Actual,TD15 2TB,20/09/2024,Express 2,61.39
Actual,TD15 2TB,20/09/2024,Emergency,62.89
Actual,TD15 2TB,21/09/2024,Standard,59
Actual,TD15 2TB,21/09/2024,Express 5,64.35
Actual,TD15 2TB,21/09/2024,Express 3,60.39
Actual,TD15 2TB,21/09/2024,Express 2,61.39
Actual,TD15 2TB,21/09/2024,Emergency,62.89
Actual,TD15 2TB,22/09/2024,Standard,59
Actual,TD15 2TB,22/09/2024,Express 5,64.35
Actual,TD15 2TB,22/09/2024,Express 3,60.39
Actual,TD15 2TB,22/09/2024,Express 2,61.39
Actual,TD15 2TB,22/09/2024,Emergency,62.89
Actual,TD15 2TB,23/09/2024,Standard,59
Actual,TD15 2TB,23/09/2024,Express 5,64.35
Actual,TD15 2TB,23/09/2024,Express 3,60.39
Actual,TD15 2TB,23/09/2024,Express 2,61.39
Actual,TD15 2TB,23/09/2024,Emergency,62.89
Actual,TD15 2TB,24/09/2024,Standard,59
Actual,TD15 2TB,24/09/2024,Express 5,64.35
Actual,TD15 2TB,24/09/2024,Express 3,60.39
Actual,TD15 2TB,24/09/2024,Express 2,61.39
Actual,TD15 2TB,24/09/2024,Emergency,62.89
Actual,TD15 2TB,25/09/2024,Standard,59
Actual,TD15 2TB,25/09/2024,Express 5,65.35
Actual,TD15 2TB,25/09/2024,Express 3,60.39
Actual,TD15 2TB,25/09/2024,Express 2,61.39
Actual,TD15 2TB,25/09/2024,Emergency,62.89
Actual,TD15 2TB,26/09/2024,Standard,59
Actual,TD15 2TB,26/09/2024,Express 5,65.35
Actual,TD15 2TB,26/09/2024,Express 3,60.39
Actual,TD15 2TB,26/09/2024,Express 2,61.39
Actual,TD15 2TB,26/09/2024,Emergency,62.89
Actual,TF7 4QT,19/09/2024,Standard,56.19
Actual,TF7 4QT,19/09/2024,Express 5,58.94
Actual,TF7 4QT,19/09/2024,Express 3,58.99
Actual,TF7 4QT,19/09/2024,Express 2,60.39
Actual,TF7 4QT,19/09/2024,Emergency,63.39
Actual,TF7 4QT,20/09/2024,Standard,56.19
Actual,TF7 4QT,20/09/2024,Express 5,58.94
Actual,TF7 4QT,20/09/2024,Express 3,58.99
Actual,TF7 4QT,20/09/2024,Express 2,60.39
Actual,TF7 4QT,20/09/2024,Emergency,63.39
Actual,TF7 4QT,21/09/2024,Standard,56.19
Actual,TF7 4QT,21/09/2024,Express 5,58.94
Actual,TF7 4QT,21/09/2024,Express 3,58.99
Actual,TF7 4QT,21/09/2024,Express 2,60.39
Actual,TF7 4QT,21/09/2024,Emergency,63.39
Actual,TF7 4QT,22/09/2024,Standard,56.19
Actual,TF7 4QT,22/09/2024,Express 5,58.94
Actual,TF7 4QT,22/09/2024,Express 3,58.99
Actual,TF7 4QT,22/09/2024,Express 2,60.39
Actual,TF7 4QT,22/09/2024,Emergency,63.39
Actual,TF7 4QT,23/09/2024,Standard,56.19
Actual,TF7 4QT,23/09/2024,Express 5,58.94
Actual,TF7 4QT,23/09/2024,Express 3,58.99
Actual,TF7 4QT,23/09/2024,Express 2,60.39
Actual,TF7 4QT,23/09/2024,Emergency,63.39
Actual,TF7 4QT,24/09/2024,Standard,55.55
Actual,TF7 4QT,24/09/2024,Express 5,58.3
Actual,TF7 4QT,24/09/2024,Express 3,58.35
Actual,TF7 4QT,24/09/2024,Express 2,59.75
Actual,TF7 4QT,24/09/2024,Emergency,62.35
Actual,TF7 4QT,25/09/2024,Standard,54.97
Actual,TF7 4QT,25/09/2024,Express 5,58.07
Actual,TF7 4QT,25/09/2024,Express 3,58.17
Actual,TF7 4QT,25/09/2024,Express 2,59.32
Actual,TF7 4QT,25/09/2024,Emergency,61.77
Actual,TF7 4QT,26/09/2024,Standard,54.97
Actual,TF7 4QT,26/09/2024,Express 5,58.07
Actual,TF7 4QT,26/09/2024,Express 3,58.17
Actual,TF7 4QT,26/09/2024,Express 2,59.32
Actual,TF7 4QT,26/09/2024,Emergency,61.77
Actual,TF9 2QS,19/09/2024,Standard,56.18
Actual,TF9 2QS,19/09/2024,Express 5,58.95
Actual,TF9 2QS,19/09/2024,Express 3,59.94
Actual,TF9 2QS,19/09/2024,Express 2,62.61
Actual,TF9 2QS,19/09/2024,Emergency,65.78
Actual,TF9 2QS,20/09/2024,Standard,56.18
Actual,TF9 2QS,20/09/2024,Express 5,58.93
Actual,TF9 2QS,20/09/2024,Express 3,59.92
Actual,TF9 2QS,20/09/2024,Express 2,62.59
Actual,TF9 2QS,20/09/2024,Emergency,65.78
Actual,TF9 2QS,21/09/2024,Standard,56.18
Actual,TF9 2QS,21/09/2024,Express 5,58.93
Actual,TF9 2QS,21/09/2024,Express 3,59.92
Actual,TF9 2QS,21/09/2024,Express 2,62.59
Actual,TF9 2QS,21/09/2024,Emergency,65.78
Actual,TF9 2QS,22/09/2024,Standard,56.18
Actual,TF9 2QS,22/09/2024,Express 5,58.93
Actual,TF9 2QS,22/09/2024,Express 3,59.92
Actual,TF9 2QS,22/09/2024,Express 2,62.59
Actual,TF9 2QS,22/09/2024,Emergency,65.78
Actual,TF9 2QS,23/09/2024,Standard,56.18
Actual,TF9 2QS,23/09/2024,Express 5,58.93
Actual,TF9 2QS,23/09/2024,Express 3,59.92
Actual,TF9 2QS,23/09/2024,Express 2,62.59
Actual,TF9 2QS,23/09/2024,Emergency,65.78
Actual,TF9 2QS,24/09/2024,Standard,56.12
Actual,TF9 2QS,24/09/2024,Express 5,58.82
Actual,TF9 2QS,24/09/2024,Express 3,59.8
Actual,TF9 2QS,24/09/2024,Express 2,62.5
Actual,TF9 2QS,24/09/2024,Emergency,65.67
Actual,TF9 2QS,25/09/2024,Standard,56.1
Actual,TF9 2QS,25/09/2024,Express 5,58.79
Actual,TF9 2QS,25/09/2024,Express 3,59.76
Actual,TF9 2QS,25/09/2024,Express 2,62.47
Actual,TF9 2QS,25/09/2024,Emergency,65.65
Actual,TF9 2QS,26/09/2024,Standard,56.1
Actual,TF9 2QS,26/09/2024,Express 5,58.79
Actual,TF9 2QS,26/09/2024,Express 3,59.76
Actual,TF9 2QS,26/09/2024,Express 2,62.47
Actual,TF9 2QS,26/09/2024,Emergency,65.65
Actual,WR15 8TH,19/09/2024,Standard,56
Actual,WR15 8TH,19/09/2024,Express 5,56.01
Actual,WR15 8TH,19/09/2024,Express 3,89
Actual,WR15 8TH,19/09/2024,Express 2,89
Actual,WR15 8TH,19/09/2024,Emergency,88.89
Actual,WR15 8TH,20/09/2024,Standard,56
Actual,WR15 8TH,20/09/2024,Express 5,56.01
Actual,WR15 8TH,20/09/2024,Express 3,89
Actual,WR15 8TH,20/09/2024,Express 2,89
Actual,WR15 8TH,20/09/2024,Emergency,88.89
Actual,WR15 8TH,21/09/2024,Standard,56
Actual,WR15 8TH,21/09/2024,Express 5,56.01
Actual,WR15 8TH,21/09/2024,Express 3,89
Actual,WR15 8TH,21/09/2024,Express 2,89
Actual,WR15 8TH,21/09/2024,Emergency,88.89
Actual,WR15 8TH,22/09/2024,Standard,56
Actual,WR15 8TH,22/09/2024,Express 5,56.01
Actual,WR15 8TH,22/09/2024,Express 3,89
Actual,WR15 8TH,22/09/2024,Express 2,89
Actual,WR15 8TH,22/09/2024,Emergency,88.89
Actual,WR15 8TH,23/09/2024,Standard,56
Actual,WR15 8TH,23/09/2024,Express 5,56.01
Actual,WR15 8TH,23/09/2024,Express 3,89
Actual,WR15 8TH,23/09/2024,Express 2,89
Actual,WR15 8TH,23/09/2024,Emergency,88.89
Actual,WR15 8TH,24/09/2024,Standard,56
Actual,WR15 8TH,24/09/2024,Express 5,56.01
Actual,WR15 8TH,24/09/2024,Express 3,82
Actual,WR15 8TH,24/09/2024,Express 2,82
Actual,WR15 8TH,24/09/2024,Emergency,82
Actual,WR15 8TH,25/09/2024,Standard,82
Actual,WR15 8TH,25/09/2024,Express 5,82
Actual,WR15 8TH,25/09/2024,Express 3,82
Actual,WR15 8TH,25/09/2024,Express 2,82
Actual,WR15 8TH,25/09/2024,Emergency,82
Actual,WR15 8TH,26/09/2024,Standard,82
Actual,WR15 8TH,26/09/2024,Express 5,82
Actual,WR15 8TH,26/09/2024,Express 3,82
Actual,WR15 8TH,26/09/2024,Express 2,82
Actual,WR15 8TH,26/09/2024,Emergency,82
Actual,YO17 6YB,19/09/2024,Standard,57.03
Actual,YO17 6YB,19/09/2024,Express 5,56.61
Actual,YO17 6YB,19/09/2024,Express 3,57.53
Actual,YO17 6YB,19/09/2024,Express 2,58.03
Actual,YO17 6YB,19/09/2024,Emergency,82
Actual,YO17 6YB,20/09/2024,Standard,56.43
Actual,YO17 6YB,20/09/2024,Express 5,56.43
Actual,YO17 6YB,20/09/2024,Express 3,56.93
Actual,YO17 6YB,20/09/2024,Express 2,57.43
Actual,YO17 6YB,20/09/2024,Emergency,82
Actual,YO17 6YB,21/09/2024,Standard,56.55
Actual,YO17 6YB,21/09/2024,Express 5,56.42
Actual,YO17 6YB,21/09/2024,Express 3,57.05
Actual,YO17 6YB,21/09/2024,Express 2,57.55
Actual,YO17 6YB,21/09/2024,Emergency,82
Actual,YO17 6YB,22/09/2024,Standard,56.55
Actual,YO17 6YB,22/09/2024,Express 5,56.42
Actual,YO17 6YB,22/09/2024,Express 3,57.05
Actual,YO17 6YB,22/09/2024,Express 2,57.55
Actual,YO17 6YB,22/09/2024,Emergency,82
Actual,YO17 6YB,23/09/2024,Standard,56.55
Actual,YO17 6YB,23/09/2024,Express 5,56.42
Actual,YO17 6YB,23/09/2024,Express 3,57.05
Actual,YO17 6YB,23/09/2024,Express 2,57.55
Actual,YO17 6YB,23/09/2024,Emergency,82
Actual,YO17 6YB,24/09/2024,Standard,55.28
Actual,YO17 6YB,24/09/2024,Express 5,55.27
Actual,YO17 6YB,24/09/2024,Express 3,55.78
Actual,YO17 6YB,24/09/2024,Express 2,56.28
Actual,YO17 6YB,24/09/2024,Emergency,82
Actual,YO17 6YB,25/09/2024,Standard,55.94
Actual,YO17 6YB,25/09/2024,Express 5,55.27
Actual,YO17 6YB,25/09/2024,Express 3,56.44
Actual,YO17 6YB,25/09/2024,Express 2,56.94
Actual,YO17 6YB,25/09/2024,Emergency,82
Actual,YO17 6YB,26/09/2024,Standard,55.92
Actual,YO17 6YB,26/09/2024,Express 5,55.27
Actual,YO17 6YB,26/09/2024,Express 3,56.42
Actual,YO17 6YB,26/09/2024,Express 2,56.92
Actual,YO17 6YB,26/09/2024,Emergency,82
Actual,YO21 3SR,19/09/2024,Standard,51.5
Actual,YO21 3SR,19/09/2024,Express 5,51.6
Actual,YO21 3SR,19/09/2024,Express 3,52.1
Actual,YO21 3SR,19/09/2024,Express 2,52.6
Actual,YO21 3SR,19/09/2024,Emergency,75.95
Actual,YO21 3SR,20/09/2024,Standard,52.95
Actual,YO21 3SR,20/09/2024,Express 5,53
Actual,YO21 3SR,20/09/2024,Express 3,53.44
Actual,YO21 3SR,20/09/2024,Express 2,53.5
Actual,YO21 3SR,20/09/2024,Emergency,75.95
Actual,YO21 3SR,21/09/2024,Standard,52.95
Actual,YO21 3SR,21/09/2024,Express 5,53
Actual,YO21 3SR,21/09/2024,Express 3,53.44
Actual,YO21 3SR,21/09/2024,Express 2,53.5
Actual,YO21 3SR,21/09/2024,Emergency,75.95
Actual,YO21 3SR,22/09/2024,Standard,52.95
Actual,YO21 3SR,22/09/2024,Express 5,53
Actual,YO21 3SR,22/09/2024,Express 3,53.44
Actual,YO21 3SR,22/09/2024,Express 2,53.5
Actual,YO21 3SR,22/09/2024,Emergency,75.95
Actual,YO21 3SR,23/09/2024,Standard,52.95
Actual,YO21 3SR,23/09/2024,Express 5,53
Actual,YO21 3SR,23/09/2024,Express 3,53.44
Actual,YO21 3SR,23/09/2024,Express 2,53.5
Actual,YO21 3SR,23/09/2024,Emergency,75.95
Actual,YO21 3SR,24/09/2024,Standard,52.95
Actual,YO21 3SR,24/09/2024,Express 5,53
Actual,YO21 3SR,24/09/2024,Express 3,53.44
Actual,YO21 3SR,24/09/2024,Express 2,53.5
Actual,YO21 3SR,24/09/2024,Emergency,75.95
Actual,YO21 3SR,25/09/2024,Standard,52.97
Actual,YO21 3SR,25/09/2024,Express 5,53
Actual,YO21 3SR,25/09/2024,Express 3,53.44
Actual,YO21 3SR,25/09/2024,Express 2,53.5
Actual,YO21 3SR,25/09/2024,Emergency,75.95
Actual,YO21 3SR,26/09/2024,Standard,53
Actual,YO21 3SR,26/09/2024,Express 5,53
Actual,YO21 3SR,26/09/2024,Express 3,53.44
Actual,YO21 3SR,26/09/2024,Express 2,53.5
Actual,YO21 3SR,26/09/2024,Emergency,75.95
Regressor,B461JQ,26/09/2024,Standard,51.78
Regressor,B461JQ,26/09/2024,Express 5,52.49
Regressor,B461JQ,26/09/2024,Express 3,55.31
Regressor,B461JQ,26/09/2024,Express 2,58.33
Regressor,B461JQ,26/09/2024,Emergency,62.83
Regressor,B95 5NN,26/09/2024,Standard,59.77
Regressor,B95 5NN,26/09/2024,Express 5,60.38
Regressor,B95 5NN,26/09/2024,Express 3,63.04
Regressor,B95 5NN,26/09/2024,Express 2,63.39
Regressor,B95 5NN,26/09/2024,Emergency,63.2
Regressor,CH2 1LE,26/09/2024,Standard,54.14
Regressor,CH2 1LE,26/09/2024,Express 5,55.57
Regressor,CH2 1LE,26/09/2024,Express 3,55.99
Regressor,CH2 1LE,26/09/2024,Express 2,58.84
Regressor,CH2 1LE,26/09/2024,Emergency,61.27
Regressor,CV2 1AA,26/09/2024,Standard,58.66
Regressor,CV2 1AA,26/09/2024,Express 5,63.25
Regressor,CV2 1AA,26/09/2024,Express 3,76.24
Regressor,CV2 1AA,26/09/2024,Express 2,76.86
Regressor,CV2 1AA,26/09/2024,Emergency,77.15
Regressor,DD8 1SJ,26/09/2024,Standard,83.11
Regressor,DD8 1SJ,26/09/2024,Express 5,83.11
Regressor,DD8 1SJ,26/09/2024,Express 3,82.5
Regressor,DD8 1SJ,26/09/2024,Express 2,86.52
Regressor,DD8 1SJ,26/09/2024,Emergency,87.93
Regressor,FK3 9UT,26/09/2024,Standard,57.73
Regressor,FK3 9UT,26/09/2024,Express 5,64.79
Regressor,FK3 9UT,26/09/2024,Express 3,66.9
Regressor,FK3 9UT,26/09/2024,Express 2,68.84
Regressor,FK3 9UT,26/09/2024,Emergency,73.88
Regressor,FK7 8HA,26/09/2024,Standard,67.47
Regressor,FK7 8HA,26/09/2024,Express 5,70.02
Regressor,FK7 8HA,26/09/2024,Express 3,71.58
Regressor,FK7 8HA,26/09/2024,Express 2,74.49
Regressor,FK7 8HA,26/09/2024,Emergency,77.72
Regressor,HU2 0LL,26/09/2024,Standard,57.07
Regressor,HU2 0LL,26/09/2024,Express 5,57.89
Regressor,HU2 0LL,26/09/2024,Express 3,57.44
Regressor,HU2 0LL,26/09/2024,Express 2,58.18
Regressor,HU2 0LL,26/09/2024,Emergency,90.59
Regressor,KY3 9YE,26/09/2024,Standard,60.37
Regressor,KY3 9YE,26/09/2024,Express 5,62.41
Regressor,KY3 9YE,26/09/2024,Express 3,64.93
Regressor,KY3 9YE,26/09/2024,Express 2,66.96
Regressor,KY3 9YE,26/09/2024,Emergency,77.34
Regressor,PE6 0QE,26/09/2024,Standard,54.59
Regressor,PE6 0QE,26/09/2024,Express 5,58.65
Regressor,PE6 0QE,26/09/2024,Express 3,62.05
Regressor,PE6 0QE,26/09/2024,Express 2,90.35
Regressor,PE6 0QE,26/09/2024,Emergency,90.96
Regressor,PH8 0HX,26/09/2024,Standard,69.46
Regressor,PH8 0HX,26/09/2024,Express 5,70.44
Regressor,PH8 0HX,26/09/2024,Express 3,67.13
Regressor,PH8 0HX,26/09/2024,Express 2,70.91
Regressor,PH8 0HX,26/09/2024,Emergency,70.5
Regressor,TF7 4QT,26/09/2024,Standard,54.73
Regressor,TF7 4QT,26/09/2024,Express 5,58.24
Regressor,TF7 4QT,26/09/2024,Express 3,58.39
Regressor,TF7 4QT,26/09/2024,Express 2,59.8
Regressor,TF7 4QT,26/09/2024,Emergency,61.29
Regressor,TF9 2QS,26/09/2024,Standard,59.91
Regressor,TF9 2QS,26/09/2024,Express 5,58.68
Regressor,TF9 2QS,26/09/2024,Express 3,59.89
Regressor,TF9 2QS,26/09/2024,Express 2,62.79
Regressor,TF9 2QS,26/09/2024,Emergency,64.47
Regressor,AB12 5YB,26/09/2024,Standard,66.62
Regressor,AB12 5YB,26/09/2024,Express 5,66.8
Regressor,AB12 5YB,26/09/2024,Express 3,70.82
Regressor,AB12 5YB,26/09/2024,Express 2,91.42
Regressor,AB12 5YB,26/09/2024,Emergency,91.14
Regressor,AB30 1XS,26/09/2024,Standard,72.66
Regressor,AB30 1XS,26/09/2024,Express 5,72.8
Regressor,AB30 1XS,26/09/2024,Express 3,75.77
Regressor,AB30 1XS,26/09/2024,Express 2,76.24
Regressor,AB30 1XS,26/09/2024,Emergency,82.01
Regressor,AB35 5SQ,26/09/2024,Standard,72.67
Regressor,AB35 5SQ,26/09/2024,Express 5,74.69
Regressor,AB35 5SQ,26/09/2024,Express 3,82.76
Regressor,AB35 5SQ,26/09/2024,Express 2,91.48
Regressor,AB35 5SQ,26/09/2024,Emergency,91.17
Regressor,CO10 9QZ,26/09/2024,Standard,54.95
Regressor,CO10 9QZ,26/09/2024,Express 5,79.37
Regressor,CO10 9QZ,26/09/2024,Express 3,71
Regressor,CO10 9QZ,26/09/2024,Express 2,82.77
Regressor,CO10 9QZ,26/09/2024,Emergency,88.71
Regressor,CV47 2FE,26/09/2024,Standard,71.42
Regressor,CV47 2FE,26/09/2024,Express 5,67.09
Regressor,CV47 2FE,26/09/2024,Express 3,80.94
Regressor,CV47 2FE,26/09/2024,Express 2,81.56
Regressor,CV47 2FE,26/09/2024,Emergency,82.33
Regressor,DD10 8DS,26/09/2024,Standard,83.1
Regressor,DD10 8DS,26/09/2024,Express 5,83.1
Regressor,DD10 8DS,26/09/2024,Express 3,82.5
Regressor,DD10 8DS,26/09/2024,Express 2,86.49
Regressor,DD10 8DS,26/09/2024,Emergency,87.72
Regressor,DN21 1GD,26/09/2024,Standard,58.94
Regressor,DN21 1GD,26/09/2024,Express 5,65.84
Regressor,DN21 1GD,26/09/2024,Express 3,70.6
Regressor,DN21 1GD,26/09/2024,Express 2,77.45
Regressor,DN21 1GD,26/09/2024,Emergency,90.59
Regressor,EH20 9PX,26/09/2024,Standard,58.15
Regressor,EH20 9PX,26/09/2024,Express 5,60.8
Regressor,EH20 9PX,26/09/2024,Express 3,62.55
Regressor,EH20 9PX,26/09/2024,Express 2,65.61
Regressor,EH20 9PX,26/09/2024,Emergency,76.44
Regressor,IP14 6QA,26/09/2024,Standard,54.73
Regressor,IP14 6QA,26/09/2024,Express 5,59.6
Regressor,IP14 6QA,26/09/2024,Express 3,61.55
Regressor,IP14 6QA,26/09/2024,Express 2,78.27
Regressor,IP14 6QA,26/09/2024,Emergency,79.87
Regressor,KY11 8GH,26/09/2024,Standard,60.35
Regressor,KY11 8GH,26/09/2024,Express 5,62.34
Regressor,KY11 8GH,26/09/2024,Express 3,64.96
Regressor,KY11 8GH,26/09/2024,Express 2,67
Regressor,KY11 8GH,26/09/2024,Emergency,77.32
Regressor,KY13 0QQ,26/09/2024,Standard,60.35
Regressor,KY13 0QQ,26/09/2024,Express 5,62.55
Regressor,KY13 0QQ,26/09/2024,Express 3,64.96
Regressor,KY13 0QQ,26/09/2024,Express 2,67.03
Regressor,KY13 0QQ,26/09/2024,Emergency,77.32
Regressor,LE15 9AR,26/09/2024,Standard,58.75
Regressor,LE15 9AR,26/09/2024,Express 5,60.8
Regressor,LE15 9AR,26/09/2024,Express 3,62.51
Regressor,LE15 9AR,26/09/2024,Express 2,64.58
Regressor,LE15 9AR,26/09/2024,Emergency,65.88
Regressor,LE65 1BR,26/09/2024,Standard,53.12
Regressor,LE65 1BR,26/09/2024,Express 5,53.63
Regressor,LE65 1BR,26/09/2024,Express 3,54.61
Regressor,LE65 1BR,26/09/2024,Express 2,57.26
Regressor,LE65 1BR,26/09/2024,Emergency,71.32
Regressor,LL13 0YT,26/09/2024,Standard,51.01
Regressor,LL13 0YT,26/09/2024,Express 5,53.21
Regressor,LL13 0YT,26/09/2024,Express 3,54.35
Regressor,LL13 0YT,26/09/2024,Express 2,54.69
Regressor,LL13 0YT,26/09/2024,Emergency,57.13
Regressor,LN13 9RB,26/09/2024,Standard,60.74
Regressor,LN13 9RB,26/09/2024,Express 5,75.69
Regressor,LN13 9RB,26/09/2024,Express 3,76.16
Regressor,LN13 9RB,26/09/2024,Express 2,77.61
Regressor,LN13 9RB,26/09/2024,Emergency,90.59
Regressor,LS22 4JF,26/09/2024,Standard,52.53
Regressor,LS22 4JF,26/09/2024,Express 5,53.49
Regressor,LS22 4JF,26/09/2024,Express 3,55.13
Regressor,LS22 4JF,26/09/2024,Express 2,55.79
Regressor,LS22 4JF,26/09/2024,Emergency,77.23
Regressor,NE18 0AD,26/09/2024,Standard,51.19
Regressor,NE18 0AD,26/09/2024,Express 5,52.65
Regressor,NE18 0AD,26/09/2024,Express 3,53.66
Regressor,NE18 0AD,26/09/2024,Express 2,55.56
Regressor,NE18 0AD,26/09/2024,Emergency,78.35
Regressor,NE19 1TR,26/09/2024,Standard,53.88
Regressor,NE19 1TR,26/09/2024,Express 5,54.47
Regressor,NE19 1TR,26/09/2024,Express 3,55.39
Regressor,NE19 1TR,26/09/2024,Express 2,58.3
Regressor,NE19 1TR,26/09/2024,Emergency,78.64
Regressor,NE61 1YD,26/09/2024,Standard,51.08
Regressor,NE61 1YD,26/09/2024,Express 5,52.57
Regressor,NE61 1YD,26/09/2024,Express 3,53.73
Regressor,NE61 1YD,26/09/2024,Express 2,56.44
Regressor,NE61 1YD,26/09/2024,Emergency,72.57
Regressor,NE66 2BR,26/09/2024,Standard,62.9
Regressor,NE66 2BR,26/09/2024,Express 5,63.7
Regressor,NE66 2BR,26/09/2024,Express 3,64.72
Regressor,NE66 2BR,26/09/2024,Express 2,68.59
Regressor,NE66 2BR,26/09/2024,Emergency,80.05
Regressor,NE71 6RJ,26/09/2024,Standard,62.94
Regressor,NE71 6RJ,26/09/2024,Express 5,61.79
Regressor,NE71 6RJ,26/09/2024,Express 3,65.81
Regressor,NE71 6RJ,26/09/2024,Express 2,66.69
Regressor,NE71 6RJ,26/09/2024,Emergency,70.71
Regressor,NG34 9JN,26/09/2024,Standard,58.21
Regressor,NG34 9JN,26/09/2024,Express 5,63.79
Regressor,NG34 9JN,26/09/2024,Express 3,65.6
Regressor,NG34 9JN,26/09/2024,Express 2,74.22
Regressor,NG34 9JN,26/09/2024,Emergency,78.23
Regressor,NR16 2FG,26/09/2024,Standard,57.86
Regressor,NR16 2FG,26/09/2024,Express 5,58.55
Regressor,NR16 2FG,26/09/2024,Express 3,63.25
Regressor,NR16 2FG,26/09/2024,Express 2,72.97
Regressor,NR16 2FG,26/09/2024,Emergency,79.91
Regressor,NR23 1AB,26/09/2024,Standard,57.85
Regressor,NR23 1AB,26/09/2024,Express 5,67.26
Regressor,NR23 1AB,26/09/2024,Express 3,67.7
Regressor,NR23 1AB,26/09/2024,Express 2,72.98
Regressor,NR23 1AB,26/09/2024,Emergency,79.91
Regressor,NR30 4AU,26/09/2024,Standard,57.88
Regressor,NR30 4AU,26/09/2024,Express 5,60.4
Regressor,NR30 4AU,26/09/2024,Express 3,58.29
Regressor,NR30 4AU,26/09/2024,Express 2,66.27
Regressor,NR30 4AU,26/09/2024,Emergency,79.91
Regressor,PE12 6BL,26/09/2024,Standard,54.52
Regressor,PE12 6BL,26/09/2024,Express 5,58.6
Regressor,PE12 6BL,26/09/2024,Express 3,60.65
Regressor,PE12 6BL,26/09/2024,Express 2,77.17
Regressor,PE12 6BL,26/09/2024,Emergency,90.96
Regressor,PE15 0BY,26/09/2024,Standard,55.39
Regressor,PE15 0BY,26/09/2024,Express 5,58.58
Regressor,PE15 0BY,26/09/2024,Express 3,61.62
Regressor,PE15 0BY,26/09/2024,Express 2,62.59
Regressor,PE15 0BY,26/09/2024,Emergency,66.34
Regressor,PE22 0RB,26/09/2024,Standard,58.63
Regressor,PE22 0RB,26/09/2024,Express 5,58.65
Regressor,PE22 0RB,26/09/2024,Express 3,61.91
Regressor,PE22 0RB,26/09/2024,Express 2,77.67
Regressor,PE22 0RB,26/09/2024,Emergency,78.72
Regressor,PE33 9NP,26/09/2024,Standard,55.42
Regressor,PE33 9NP,26/09/2024,Express 5,58.58
Regressor,PE33 9NP,26/09/2024,Express 3,61.71
Regressor,PE33 9NP,26/09/2024,Express 2,63.88
Regressor,PE33 9NP,26/09/2024,Emergency,64.95
Regressor,PE34 4PG,26/09/2024,Standard,54.42
Regressor,PE34 4PG,26/09/2024,Express 5,58.59
Regressor,PE34 4PG,26/09/2024,Express 3,61.7
Regressor,PE34 4PG,26/09/2024,Express 2,63.89
Regressor,PE34 4PG,26/09/2024,Emergency,64.95
Regressor,SY21 8SS,26/09/2024,Standard,54.7
Regressor,SY21 8SS,26/09/2024,Express 5,59.28
Regressor,SY21 8SS,26/09/2024,Express 3,59.3
Regressor,SY21 8SS,26/09/2024,Express 2,62.91
Regressor,SY21 8SS,26/09/2024,Emergency,62.94
Regressor,TD15 2TB,26/09/2024,Standard,58.59
Regressor,TD15 2TB,26/09/2024,Express 5,65.49
Regressor,TD15 2TB,26/09/2024,Express 3,60.36
Regressor,TD15 2TB,26/09/2024,Express 2,61.52
Regressor,TD15 2TB,26/09/2024,Emergency,62.84
Regressor,WR15 8TH,26/09/2024,Standard,83.1
Regressor,WR15 8TH,26/09/2024,Express 5,83
Regressor,WR15 8TH,26/09/2024,Express 3,81.21
Regressor,WR15 8TH,26/09/2024,Express 2,81.75
Regressor,WR15 8TH,26/09/2024,Emergency,80.33
Regressor,YO17 6YB,26/09/2024,Standard,57.45
Regressor,YO17 6YB,26/09/2024,Express 5,55.32
Regressor,YO17 6YB,26/09/2024,Express 3,56.47
Regressor,YO17 6YB,26/09/2024,Express 2,57.35
Regressor,YO17 6YB,26/09/2024,Emergency,82.22
Regressor,YO21 3SR,26/09/2024,Standard,52.95
Regressor,YO21 3SR,26/09/2024,Express 5,52.9
Regressor,YO21 3SR,26/09/2024,Express 3,53.55
Regressor,YO21 3SR,26/09/2024,Express 2,53.84
